Time,Relative Error
0.0,2.2970301796570625
0.10020040080160321,2.2957299071197492
0.20040080160320642,2.294423150759048
0.30060120240480964,2.2931099119562934
0.40080160320641284,2.291790192151183
0.5010020040080161,2.290463992841776
0.6012024048096193,2.289131315584484
0.7014028056112225,2.287792161994077
0.8016032064128257,2.286446533743667
0.9018036072144289,2.285094432564713
1.0020040080160322,2.2837358602470097
1.1022044088176353,2.2823708186386833
1.2024048096192386,2.2809993096461834
1.3026052104208417,2.279621335234278
1.402805611222445,2.2782368974260403
1.503006012024048,2.276845998302847
1.6032064128256514,2.275448640004362
1.7034068136272547,2.2740448247285308
1.8036072144288577,2.2726345547315705
1.903807615230461,2.2712178323279564
2.0040080160320644,2.26979465989041
2.1042084168336674,2.2683650398498894
2.2044088176352705,2.2669289746955754
2.3046092184368736,2.2654864669748562
2.404809619238477,2.2640375192933146
2.50501002004008,2.2625821343147163
2.6052104208416833,2.2611203147609897
2.705410821643287,2.2596520634122124
2.80561122244489,2.258177383106595
2.905811623246493,2.256696276740465
3.006012024048096,2.255208747268246
3.1062124248496996,2.2537147977024437
3.2064128256513027,2.2522144311136234
3.306613226452906,2.250707650630393
3.4068136272545093,2.249194459439382
3.5070140280561124,2.247674860785221
3.6072144288577155,2.2461488579705207
3.7074148296593186,2.2446164543558513
3.807615230460922,2.2430776533597174
3.907815631262525,2.241532458458538
4.008016032064129,2.2399808731866213
4.108216432865731,2.2384229011361407
4.208416833667335,2.23685854595711
4.308617234468938,2.2352878113573604
4.408817635270541,2.2337107011025106
4.509018036072145,2.2321272190159447
4.609218436873747,2.2305373689787795
4.709418837675351,2.228941154929844
4.809619238476954,2.2273385808656454
4.909819639278557,2.225729650840343
5.01002004008016,2.224114368965717
5.110220440881764,2.222492739411141
5.210420841683367,2.22086476640355
5.31062124248497,2.2192304542274095
5.410821643286574,2.2175898072246807
5.511022044088176,2.2159428297947943
5.61122244488978,2.2142895263946123
5.711422845691383,2.212629901538397
5.811623246492986,2.2109639597977764
5.9118236472945895,2.20929170580171
6.012024048096192,2.207613144236451
6.112224448897796,2.2059282798455144
6.212424849699399,2.2042371174296376
6.312625250501002,2.202539661846744
6.412825651302605,2.2008359180119057
6.513026052104209,2.1991258908973053
6.613226452905812,2.1974095855321982
6.713426853707415,2.19568700700287
6.813627254509019,2.1939581604526013
6.913827655310621,2.1922230510816227
7.014028056112225,2.1904816841470756
7.114228456913827,2.188734064962972
7.214428857715431,2.186980198900148
7.3146292585170345,2.1852200913862263
7.414829659318637,2.183453747905569
7.515030060120241,2.1816811739992352
7.615230460921844,2.179902375264935
7.715430861723447,2.178117357356985
7.81563126252505,2.176326125986266
7.915831663326654,2.174528686920169
8.016032064128257,2.1727250459825567
8.11623246492986,2.17091520905371
8.216432865731463,2.169099182070282
8.316633266533067,2.167276971025251
8.41683366733467,2.165448581967869
8.517034068136272,2.1636140210036126
8.617234468937877,2.161773294294133
8.71743486973948,2.1599264080572045
8.817635270541082,2.158073368566675
8.917835671342687,2.15621418215241
9.01803607214429,2.1543488552002437
9.118236472945892,2.1524773941519246
9.218436873747494,2.150599805505061
9.318637274549099,2.148716095813067
9.418837675350701,2.1468262716851103
9.519038076152304,2.144930339786049
9.619238476953909,2.1430283068363862
9.719438877755511,2.1411201796122055
9.819639278557114,2.1392059649451154
9.919839679358718,2.1372856697221945
10.02004008016032,2.1353593008859306
10.120240480961924,2.1334268654341613
10.220440881763528,2.131488370420016
10.32064128256513,2.1295438229518573
10.420841683366733,2.127593230193216
10.521042084168338,2.1256365993627346
10.62124248496994,2.1236739377341025
10.721442885771543,2.121705252635995
10.821643286573147,2.119730551452011
10.92184368737475,2.1177498416206086
11.022044088176353,2.115763130635042
11.122244488977957,2.113770426043296
11.22244488977956,2.1117717354480217
11.322645290581162,2.10976706650647
11.422845691382767,2.1077564269304276
11.52304609218437,2.1057398244861485
11.623246492985972,2.103717266994287
11.723446893787575,2.1016887623298284
11.823647294589179,2.099654318422024
11.923847695390782,2.097613943254321
12.024048096192384,2.095567644864289
12.124248496993989,2.0935154313435564
12.224448897795591,2.091457310837737
12.324649298597194,2.089393291546355
12.424849699398798,2.087323381722781
12.525050100200401,2.0852475896741525
12.625250501002004,2.083165923761307
12.725450901803608,2.081078392398704
12.82565130260521,2.078985004054353
12.925851703406813,2.076885767249741
13.026052104208418,2.0747806905597543
13.12625250501002,2.0726697826126035
13.226452905811623,2.0705530520897497
13.326653306613228,2.068430507725827
13.42685370741483,2.0663021583085635
13.527054108216433,2.064168012678705
13.627254509018037,2.062028079729938
13.72745490981964,2.0598823684088097
13.827655310621243,2.057730887714646
13.927855711422847,2.0555736466994783
14.02805611222445,2.0534106544679567
14.128256513026052,2.0512419201772727
14.228456913827655,2.0490674530370754
14.32865731462926,2.0468872623093928
14.428857715430862,2.044701357308545
14.529058116232465,2.0425097474010654
14.629258517034069,2.0403124420056145
14.729458917835672,2.0381094505928963
14.829659318637274,2.0359007826855735
14.929859719438879,2.0336864478581846
15.030060120240481,2.031466455737053
15.130260521042084,2.029240816000207
15.230460921843688,2.0270095383772895
15.330661322645291,2.02477263264947
15.430861723446894,2.022530108649361
15.531062124248498,2.020281976260923
15.6312625250501,2.018028245419383
15.731462925851703,2.015768926111141
15.831663326653308,2.0135040283736783
15.93186372745491,2.0112335622954736
16.032064128256515,2.008957538015904
16.132264529058116,2.0066759657251616
16.23246492985972,2.004388855664155
16.332665330661325,2.002096218124421
16.432865731462925,1.9997980634480284
16.53306613226453,1.9974944020274878
16.633266533066134,1.9951852443056548
16.733466933867735,1.9928706007756376
16.83366733466934,1.9905504819807012
16.933867735470944,1.9882248985141702
17.034068136272545,1.985893861019336
17.13426853707415,1.983557380189358
17.234468937875754,1.981215466767166
17.334669338677354,1.9788681315453651
17.43486973947896,1.9765153853661352
17.535070140280563,1.9741572391211346
17.635270541082164,1.9717937037513993
17.73547094188377,1.969424790247243
17.835671342685373,1.9670505096481579
17.935871743486974,1.9646708730427165
18.03607214428858,1.9622858915684653
18.13627254509018,1.9598955764118282
18.236472945891784,1.957499938808
18.336673346693388,1.9550989900408489
18.43687374749499,1.9526927414428084
18.537074148296593,1.9502812043947781
18.637274549098198,1.947864390326015
18.7374749498998,1.945442310714034
18.837675350701403,1.9430149770844996
18.937875751503007,1.9405824010111203
19.03807615230461,1.9381445941155453
19.138276553106213,1.9357015680672545
19.238476953907817,1.9332533345834546
19.338677354709418,1.9307999054289693
19.438877755511022,1.9283412924161336
19.539078156312627,1.9258775074046826
19.639278557114228,1.9234085623016455
19.739478957915832,1.920934469061234
19.839679358717436,1.918455239684734
19.939879759519037,1.9159708862203944
20.04008016032064,1.913481420763316
20.140280561122246,1.9109868554553413
20.240480961923847,1.9084872024849417
20.34068136272545,1.9059824740871063
20.440881763527056,1.9034726825432278
20.541082164328657,1.9009578401809901
20.64128256513026,1.8984379593742562
20.741482965931866,1.8959130525429506
20.841683366733466,1.893383132152948
20.94188376753507,1.8908482107159557
21.042084168336675,1.888308300789401
21.142284569138276,1.885763414976312
21.24248496993988,1.883213565925205
21.342685370741485,1.880658766329962
21.442885771543086,1.8780990289297192
21.54308617234469,1.8755343665087467
21.643286573146295,1.8729647918963286
21.743486973947896,1.8703903179666475
21.8436873747495,1.8678109576386626
21.943887775551104,1.8652267238759923
22.044088176352705,1.8626376296867924
22.14428857715431,1.860043688123636
22.244488977955914,1.857444912283393
22.344689378757515,1.8548413153071086
22.44488977955912,1.852232910379881
22.545090180360724,1.8496197107307397
22.645290581162325,1.8470017296325218
22.74549098196393,1.844378980401749
22.845691382765533,1.8417514763985057
22.945891783567134,1.839119231026313
23.04609218436874,1.8364822577320037
23.14629258517034,1.8338405700055989
23.246492985971944,1.8311941813801824
23.34669338677355,1.8285431054317742
23.44689378757515,1.8258873557792052
23.547094188376754,1.8232269460839883
23.647294589178358,1.820561890050194
23.74749498997996,1.817892201424322
23.847695390781563,1.8152178939951713
23.947895791583168,1.8125389815937152
24.04809619238477,1.8098554780929692
24.148296593186373,1.8071673974078641
24.248496993987978,1.8044747534951144
24.34869739478958,1.8017775603530901
24.448897795591183,1.7990758320216846
24.549098196392787,1.796369582582185
24.649298597194388,1.7936588261571385
24.749498997995993,1.790943576910225
24.849699398797597,1.7882238490461204
24.949899799599198,1.7854996568103652
25.050100200400802,1.7827710144892333
25.150300601202407,1.780037936409597
25.250501002004007,1.777300436938793
25.350701402805612,1.7745585304844886
25.450901803607216,1.771812231494548
25.551102204408817,1.7690615544568955
25.65130260521042,1.766306513899381
25.751503006012026,1.7635471243896443
25.851703406813627,1.7607834005349783
25.95190380761523,1.758015356982193
26.052104208416836,1.7552430084174764
26.152304609218437,1.7524663695662617
26.25250501002004,1.7496854551930836
26.352705410821645,1.7469002801014437
26.452905811623246,1.7441108591336725
26.55310621242485,1.741317207170787
26.653306613226455,1.7385193391323548
26.753507014028056,1.735717269976352
26.85370741482966,1.7329110146990232
26.953907815631265,1.7301005883347427
27.054108216432866,1.7272860059558717
27.15430861723447,1.7244672826726173
27.254509018036075,1.7216444336328927
27.354709418837675,1.718817474022171
27.45490981963928,1.7159864190633471
27.555110220440884,1.7131512840165932
27.655310621242485,1.7103120841792145
27.75551102204409,1.707468834885507
27.855711422845694,1.7046215515066128
27.955911823647295,1.701770249450376
28.0561122244489,1.6989149441611997
28.156312625250504,1.6960556511198963
28.256513026052104,1.6931923858435474
28.35671342685371,1.690325163885355
28.45691382765531,1.687454000834496
28.557114228456914,1.684578912315976
28.65731462925852,1.681699913990482
28.75751503006012,1.6788170215542346
28.857715430861724,1.6759302507388432
28.95791583166333,1.6730396173111544
29.05811623246493,1.6701451370731057
29.158316633266534,1.6672468258615771
29.258517034068138,1.6643446995482403
29.35871743486974,1.6614387740394123
29.458917835671343,1.6585290652759024
29.559118236472948,1.6556155892328661
29.65931863727455,1.6526983619196496
29.759519038076153,1.6497773993796436
29.859719438877757,1.646852717690131
29.95991983967936,1.6439243329621342
30.060120240480963,1.6409922613402654
30.160320641282567,1.6380565190025722
30.260521042084168,1.6351171221603866
30.360721442885772,1.6321740870581734
30.460921843687377,1.6292274299733749
30.561122244488978,1.626277167216259
30.661322645290582,1.6233233151297646
30.761523046092186,1.620365890089349
30.861723446893787,1.6174049085028306
30.96192384769539,1.6144403868102386
31.062124248496996,1.611472341483654
31.162324649298597,1.608500789027057
31.2625250501002,1.6055257459761687
31.362725450901806,1.6025472288982985
31.462925851703407,1.5995652543921848
31.56312625250501,1.5965798390878407
31.663326653306616,1.593590999646395
31.763527054108216,1.5905987527599372
31.86372745490982,1.5876031151513585
31.963927855711425,1.5846041035741942
32.06412825651303,1.5816017348124662
32.16432865731463,1.578596025680524
32.26452905811623,1.575586993022887
32.364729458917836,1.5725746537140834
32.46492985971944,1.5695590246584927
32.565130260521045,1.5665401227901863
32.66533066132265,1.5635179650727664
32.765531062124246,1.5604925684992068
32.86573146292585,1.5574639500916914
32.965931863727455,1.5544321269014538
33.06613226452906,1.5513971160086175
33.166332665330664,1.5483589345220332
33.26653306613227,1.5453175995791169
33.366733466933866,1.5422731283456892
33.46693386773547,1.539225538015813
33.567134268537075,1.5361748458116293
33.66733466933868,1.5331210689831973
33.76753507014028,1.5300642248083283
33.86773547094189,1.5270043305924257
33.967935871743485,1.5239414036683172
34.06813627254509,1.5208754613960969
34.168336673346694,1.517806521162955
34.2685370741483,1.514734600383018
34.3687374749499,1.5116597164971806
34.46893787575151,1.5085818869729448
34.569138276553105,1.5055011293042508
34.66933867735471,1.5024174610113141
34.76953907815631,1.4993308996404584
34.86973947895792,1.496241462763951
34.96993987975952,1.4931491679798359
35.07014028056113,1.4900540329117675
35.170340681362724,1.4869560752088429
35.27054108216433,1.4838553125454372
35.37074148296593,1.4807517626210343
35.47094188376754,1.4776454431600605
35.57114228456914,1.4745363719117173
35.671342685370746,1.4714245666498118
35.77154308617234,1.4683100451725897
35.87174348697395,1.4651928253025672
35.97194388777555,1.462072924886362
36.07214428857716,1.458950361794524
36.17234468937876,1.455825153921367
36.27254509018036,1.4526973191847983
36.37274549098196,1.4495668755261515
36.47294589178357,1.4464338409100133
36.57314629258517,1.4432982333240563
36.673346693386776,1.4401600707788682
36.77354709418838,1.4370193713077803
36.87374749498998,1.433876152966697
36.97394789579158,1.4307304338339264
37.07414829659319,1.4275822320100076
37.17434869739479,1.424431565617541
37.274549098196395,1.4212784528010143
37.374749498998,1.4181229117266332
37.4749498997996,1.4149649605821482
37.5751503006012,1.4118046175766832
37.675350701402806,1.4086419009405622
37.77555110220441,1.405476828925137
37.875751503006015,1.4023094198026158
37.97595190380762,1.3991396918658878
38.07615230460922,1.3959676634283515
38.17635270541082,1.3927933528237424
38.276553106212425,1.3896167784059565
38.37675350701403,1.3864379585488797
38.476953907815634,1.3832569116462112
38.57715430861724,1.3800736561112916
38.677354709418836,1.3768882103769269
38.77755511022044,1.3737005928952153
38.877755511022045,1.370510822137371
38.97795591182365,1.3673189165935509
39.078156312625254,1.3641248947726785
39.17835671342686,1.3609287752022694
39.278557114228455,1.357730576428255
39.37875751503006,1.3545303170148077
39.478957915831664,1.3513280155441652
39.57915831663327,1.348123690616454
39.67935871743487,1.3449173608495126
39.77955911823648,1.3417090448787186
39.879759519038075,1.3384987613568065
39.97995991983968,1.3352865289536981
40.08016032064128,1.3320723663563194
40.18036072144289,1.3288562922684273
40.28056112224449,1.3256383254104322
40.3807615230461,1.3224184845192195
40.480961923847694,1.3191967883479732
40.5811623246493,1.3159732556659984
40.6813627254509,1.3127479052585427
40.78156312625251,1.3095207559266193
40.88176352705411,1.306291826486829
40.981963927855716,1.3030611357711805
41.08216432865731,1.2998287026269157
41.18236472945892,1.2965945459163266
41.28256513026052,1.293358684516581
41.38276553106213,1.2901211373195416
41.48296593186373,1.2868819232315858
41.58316633266533,1.2836410611734306
41.68336673346693,1.280398570079951
41.78356713426854,1.2771544689000003
41.88376753507014,1.2739087765962327
41.983967935871746,1.2706615121449212
42.08416833667335,1.2674126945357818
42.18436873747495,1.2641623427717894
42.28456913827655,1.2609104758690017
42.38476953907816,1.2576571128563765
42.48496993987976,1.254402272775594
42.585170340681366,1.2511459746808737
42.68537074148297,1.2478882376387974
42.78557114228457,1.2446290807281264
42.88577154308617,1.2413685230396219
42.985971943887776,1.238106583675864
43.08617234468938,1.2348432817510713
43.186372745490985,1.2315786363909205
43.28657314629259,1.2283126667323636
43.38677354709419,1.2250453919234496
43.48697394789579,1.2217768311231407
43.587174348697395,1.2185070035011338
43.687374749499,1.215235928237675
43.787575150300604,1.2119636245233842
43.88777555110221,1.2086901115590674
43.987975951903806,1.2054154085555393
44.08817635270541,1.20213953473344
44.188376753507015,1.1988625093230538
44.28857715430862,1.1955843515641258
44.388777555110224,1.192305080705683
44.48897795591183,1.1890247160058487
44.589178356713425,1.185743276731663
44.68937875751503,1.1824607821589004
44.789579158316634,1.1791772515718857
44.88977955911824,1.1758927042633138
44.98997995991984,1.172607159534066
45.09018036072145,1.1693206366930282
45.190380761523045,1.1660331550569092
45.29058116232465,1.162744733950055
45.390781563126254,1.1594553927042706
45.49098196392786,1.156165150658633
45.59118236472946,1.1528740271593123
45.69138276553107,1.1495820415593854
45.791583166332664,1.1462892132186566
45.89178356713427,1.1429955615034713
45.99198396793587,1.1397011057865343
46.09218436873748,1.1364058654467293
46.19238476953908,1.1331098598689313
46.29258517034068,1.1298131084438279
46.392785571142284,1.1265156305677322
46.49298597194389,1.1232174456424027
46.59318637274549,1.1199185730748578
46.6933867735471,1.1166190322771947
46.7935871743487,1.113318842666405
46.8937875751503,1.1100180236641897
46.9939879759519,1.1067165946967805
47.09418837675351,1.1034145751947502
47.19438877755511,1.1001119845928349
47.294589178356716,1.0968088423297473
47.39478957915832,1.0935051678479935
47.49498997995992,1.0902009805936907
47.59519038076152,1.0868963000163838
47.69539078156313,1.0835911455688596
47.79559118236473,1.0802855367069668
47.895791583166336,1.0769794928894287
47.99599198396794,1.0736730335776623
48.09619238476954,1.0703661782355938
48.19639278557114,1.0670589463294746
48.296593186372746,1.0637513573276993
48.39679358717435,1.0604434307006199
48.496993987975955,1.0571351859203635
48.59719438877756,1.0538266424606486
48.69739478957916,1.0505178197966016
48.79759519038076,1.0472087374045729
48.897795591182366,1.0438994147619538
48.99799599198397,1.0405898713469914
49.098196392785574,1.0372801266386074
49.19839679358718,1.0339702001162128
49.298597194388776,1.0306601112595248
49.39879759519038,1.0273498795483835
49.498997995991985,1.0240395244625689
49.59919839679359,1.0207290654816152
49.699398797595194,1.017418522084631
49.7995991983968,1.0141079137501117
49.899799599198396,1.010797259955759
50.0,1.0074865801782975
