Omega,A1_analytical,A2_analytical
0.7230460921843688,1.2496095948059274,0.8459287274707507
0.7290380761523046,1.2697797951195648,0.8646760524365787
0.7350300601202405,1.2908672508381802,0.884318698597444
0.7410220440881764,1.3129347727954386,0.904919114260821
0.7470140280561123,1.3360511138331441,0.926545680577662
0.7530060120240482,1.3602916890702161,0.9492734315350921
0.758997995991984,1.3857394036050172,0.9731848813721885
0.7649899799599199,1.4124856068247076,0.9983709785920717
0.7709819639278558,1.440631196508482,1.0249322097567026
0.7769739478957917,1.4702879008951792,1.0529798812343811
0.7829659318637275,1.5015797731076435,1.0826376132918116
0.7889579158316634,1.5346449401380522,1.1140430887344135
0.7949498997995993,1.5696376584646994,1.1473501081647897
0.8009418837675352,1.6067307409099512,1.182731016468479
0.806933867735471,1.6461184353908198,1.2203795811778053
0.8129258517034069,1.6880198568796434,1.26051442403065
0.8189178356713428,1.7326831007129504,1.3033831338615331
0.8249098196392787,1.7803902004679262,1.349267224043681
0.8309018036072146,1.8314631398951817,1.3984881439700165
0.8368937875751504,1.8862711899637814,1.4514146156282064
0.8428857715430863,1.94523992477417,1.508471649024556
0.8488777555110222,2.0088623823055345,1.5701517024223772
0.854869739478958,2.0777129898706477,1.6370286072669282
0.8608617234468938,2.1524650877096234,1.7097750912273397
0.8668537074148297,2.233913184209136,1.789185032841033
0.8728456913827656,2.323001503546443,1.8762020085588333
0.8788376753507015,2.4208610040616803,1.9719563104930733
0.8848296593186373,2.5288579523091226,2.077813519818121
0.8908216432865732,2.6486584922167777,2.1954390752513873
0.8968136272545091,2.782315711148135,2.3268853384072288
0.902805611222445,2.932388911317325,2.474710864473522
0.9087975951903808,3.1021098977587847,2.6421466894104446
0.9147895791583167,3.2956194262234604,2.833332777041838
0.9207815631262526,3.5183109586600443,3.053661773695882
0.9267735470941885,3.777343191727697,3.3102915358396903
0.9327655310621243,4.0824266465425305,3.6129317189081185
0.9387575150300602,4.447072019305688,3.9750921269725352
0.9447494989979961,4.8906508424992285,4.416143372933545
0.950741482965932,5.441960143376683,4.9648815359621805
0.9567334669338678,6.145749120263597,5.666054836702377
0.9627254509018037,7.075540902919073,6.593185396483082
0.9687174348697396,8.361189890801196,7.876126574380075
0.9747094188376755,10.255613309884014,9.767794522772169
0.9807014028056114,13.325838877299283,12.835215850661774
0.9866933867735472,19.16022642563222,18.666749246585745
0.9926853707414831,34.55173224712048,34.05534982136204
0.998677354709419,189.38990422876134,188.89056424167333
1.0046693386773549,-53.16488812418479,-53.66723924802834
1.0106613226452907,-23.072202350303094,-23.577619489308937
1.0166533066132266,-14.633796241185648,-15.14233562067675
1.0226452905811625,-10.660362874639215,-11.172082112642597
1.0286372745490984,-8.3491665217128,-8.864124676694496
1.0346292585170342,-6.837327385303287,-7.355585005950863
1.0406212424849701,-5.77109409258633,-6.292713269745435
1.046613226452906,-4.978609371678053,-5.50365379255605
1.0526052104208419,-4.366317013585716,-4.894852018342379
1.0585971943887778,-3.8789276262031303,-4.41102026705588
1.0645891783567136,-3.4816684202215797,-4.017387523200739
1.0705811623246495,-3.151574415100514,-3.690990644598656
1.0765731462925854,-2.872868515411109,-3.4160544416797896
1.0825651302605213,-2.6343532716615936,-3.181383441418654
1.088557114228457,-2.427861518223775,-2.97881252854504
1.0945490981963928,-2.2472961490682963,-2.8022467247489344
1.1005410821643287,-2.0880132538204506,-2.6470443284035534
1.1065330661322645,-1.9464134272679323,-2.5096082279511345
1.1125250501002004,-1.8196636552955603,-2.387107791940778
1.1185170340681363,-1.7055035654202895,-2.277285123907056
1.1245090180360722,-1.6021076216123835,-2.1783172617918485
1.130501002004008,-1.507985282487753,-2.0887163410123497
1.136492985971944,-1.4219074567887033,-2.007256055111844
1.1424849699398798,-1.3428515148581266,-1.932916672719236
1.1484769539078157,-1.2699596140895435,-1.8648433688223942
1.1544689378757516,-1.2025067230702133,-1.80231425509708
1.1604609218436874,-1.1398758091543337,-1.744715574055072
1.1664529058116233,-1.081538384315088,-1.6915222518891082
1.1724448897795592,-1.0270391059112276,-1.6422825066816586
1.178436873747495,-0.9759834791384105,-1.5966055587817873
1.184428857715431,-0.9280279556885646,-1.5541517379103904
1.1904208416833668,-0.8828719007284564,-1.5146244591452926
1.1964128256513027,-0.8402510291367661,-1.4777636687693987
1.2024048096192386,-0.7999320064419794,-1.4433404554720903
1.2083967935871744,-0.7617079799507321,-1.4111525924457575
1.2143887775551103,-0.7253948579828928,-1.3810208283508518
1.2203807615230462,-0.690828194726521,-1.352785784725041
1.226372745490982,-0.6578605683887688,-1.3263053475809012
1.232364729458918,-0.6263593634804161,-1.3014524641047602
1.2383567134268538,-0.5962048859919828,-1.2781132732968339
1.2443486973947897,-0.5672887541833808,-1.2561855133648965
1.2503406813627256,-0.5395125186636842,-1.235577159647329
1.2563326653306615,-0.5127864740860969,-1.2162052554998821
1.2623246492985973,-0.48702863165215243,-1.1979949054606116
1.2683166332665332,-0.46216382710582826,-1.1808784055065236
1.274308617234469,-0.43812294330426294,-1.1647944896353988
1.280300601202405,-0.41484223000795767,-1.1496876755780236
1.2862925851703408,-0.3922627064172226,-1.1355076953474004
1.2922845691382767,-0.3703296343307693,-1.1222089987002448
1.2982765531062126,-0.3489920517237519,-1.1097503195295217
1.3042685370741485,-0.32820235812010407,-1.098094296809121
1.3102605210420843,-0.30791594443359316,-1.0872071430393466
1.3162525050100202,-0.2880908610257984,-1.0770583542472858
1.322244488977956,-0.26868751861857165,-1.0676204565212615
1.328236472945892,-0.2496684174364545,-1.0588687848370346
1.3342284569138279,-0.23099790056734282,-1.0507812905923004
1.3402204408817637,-0.21264192803857243,-1.0433383748272906
1.3462124248496996,-0.1945678685274509,-1.0365227445908658
1.3522044088176355,-0.1767443059737323,-1.0303192903281346
1.3581963927855714,-0.1591408586474649,-1.0247149825296133
1.3641883767535072,-0.1417280084577623,-1.0196987862035118
1.3701803607214431,-0.12447693847315044,-1.0152615920206438
1.376172344689379,-0.1073593767675633,-1.0113961632432527
1.3821643286573149,-0.0903474448117608,-1.0080970977913712
1.3881563126252507,-0.07341350870076269,-1.005360805029196
1.3941482965931864,-0.056530031545584676,-1.0031854970749303
1.4001402805611223,-0.039669425362951795,-1.0015711946559798
1.4061322645290582,-0.022803900769564067,-1.0005197477525818
1.412124248496994,-0.00590531272674596,-1.000034871502379
1.41811623246493,0.011054999515206146,-1.00012219808191
1.4241082164328658,0.02810638025931037,-1.0007893455448917
1.4301002004008017,0.04527903515651618,-1.0020460048887005
1.4360921843687375,0.06260422134755002,-1.0039040469479612
1.4420841683366734,0.08011445263384152,-1.0063776510874272
1.4480761523046093,0.09784372271424177,-1.009483458097102
1.4540681362725452,0.1158277499597974,-1.0132407501950225
1.460060120240481,0.1341042477313193,-1.0176716616346535
1.466052104208417,0.15271322489431433,-1.022801424115908
1.4720440881763528,0.17169732197885704,-1.028658652038072
1.4780360721442887,0.19110218940086918,-1.035275673642849
1.4840280561122245,0.21097691534756616,-1.0426889153185037
1.4900200400801604,0.23137451238654708,-1.0509393478252507
1.4960120240480963,0.25235247365295643,-1.0600730050259217
1.5020040080160322,0.2739734116898841,-1.070141587952497
1.507995991983968,0.29630579577682825,-1.081203169821827
1.513987975951904,0.3194248070273002,-1.0933230210807836
1.5199799599198398,0.34341333486292175,-1.106574577905861
1.5259719438877757,0.3683631439331435,-1.121040583060648
1.5319639278557116,0.3943762474866427,-1.1368144349664553
1.5379559118236474,0.42156653206758865,-1.1540017897219343
1.5439478957915833,0.4500616898218177,-1.1727224722315066
1.5499398797595192,0.48000552949158876,-1.1931127674069355
1.555931863727455,0.5115607565031858,-1.2153281817418575
1.561923847695391,0.5449123380052867,-1.2395467910216282
1.5679158316633268,0.5802716025344764,-1.2659733237573807
1.5739078156312627,0.6178812693368902,-1.294844175293099
1.5798997995991986,0.6580216638037955,-1.3264336089699615
1.5858917835671344,0.7010184595744793,-1.3610614848337927
1.5918837675350703,0.7472524043117473,-1.3991029728288564
1.5978757515030062,0.7971716494131144,-1.441000870683989
1.603867735470942,0.8513075358640276,-1.4872813786448535
1.609859719438878,0.9102950227497374,-1.5385745175205026
1.6158517034068138,0.974899434406876,-1.5956408659806582
1.6218436873747497,1.0460519311718852,-1.6594070220196315
1.6278356713426856,1.124897214881337,-1.7310132997038614
1.6338276553106215,1.212858693818386,-1.8118788858621218
1.6398196392785573,1.3117290472516057,-1.9037923968320976
1.6458116232464932,1.4237985432160014,-2.0090401888829894
1.651803607214429,1.5520408426604342,-2.1305921554104543
1.657795591182365,1.7003887619046838,-2.272377482821237
1.6637875751503008,1.8741552678182571,-2.439705639495571
1.6697795591182367,2.0806975298899997,-2.6399304219741224
1.6757715430861726,2.3305051750978225,-2.883538204258059
1.6817635270541085,2.639066567091706,-3.1860142117161634
1.6877555110220444,3.030249832854448,-3.571223542745531
1.6937474949899802,3.542857355108723,-4.077965656437744
1.6997394789579159,4.244473260756811,-4.773821856521345
1.7057314629258518,5.264226406467363,-5.787918272680496
1.7117234468937876,6.883499481624965,-7.401634959452084
1.7177154308617235,9.854128810410582,-10.366805694456737
1.7237074148296594,17.087735654409748,-17.59504927734887
1.7296993987975953,61.1741167440267,-61.67616005775295
1.7356913827655311,-39.8537216852357,39.356858031764446
1.741683366733467,-15.188677749260615,14.69690533532681
1.747675350701403,-9.43977856084341,8.953011122269924
1.7536673346693388,-6.87670082390032,6.394854184203704
1.7596593186372746,-5.425176615729164,4.948168619990992
1.7656513026052105,-4.4905560183486655,4.018306469677264
1.7716432865731464,-3.8381693229626572,3.370599921424536
1.7776352705410823,-3.3567337556954038,2.8937680396021426
1.7836272545090182,-2.986680028227027,2.5282433176695354
1.789619238476954,-2.6932394782005096,2.239258820728292
1.79561122244489,-2.454754025679894,2.005158144028366
1.8016032064128258,-2.2570287578182016,1.8117479995921644
1.8075951903807617,-2.090372142881109,1.649338432107275
1.8135871743486975,-1.9479413050022707,1.5110880954682093
1.8195791583166334,-1.8247669700810414,1.392029200382157
1.8255711422845693,-1.71715325020251,1.2884673004226395
1.8315631262525052,-1.6222942742453428,1.1975979242003163
1.837555110220441,-1.5380214561471428,1.11725384512419
1.843547094188377,-1.462632256141093,1.0457338440703121
1.8495390781563128,-1.3947713415839424,0.9816838715812057
1.8555310621242487,-1.3333463482422514,0.9240128104658845
1.8615230460921846,-1.2774670328639162,0.8718316296303048
1.8675150300601204,-1.226400574381158,0.8244086864870804
1.8735070140280563,-1.179538235439888,0.7811363896418853
1.8794989979959922,-1.1363701526431582,0.7415059902466177
1.885490981963928,-1.0964660334762093,0.7050882799890851
1.891482965931864,-1.0594602059705729,0.6715186417787848
1.8974749498997998,-1.0250399174589993,0.6404853494825579
1.9034669338677357,-0.9929360874037756,0.611720321694588
1.9094589178356716,-0.9629159340954494,0.5849917493395569
1.9154509018036074,-0.9347770466682561,0.5600981685569629
1.9214428857715433,-0.9083425823470176,0.5368636587829899
1.9274348697394792,-0.88345734737039,0.5151339244763352
1.933426853707415,-0.8599845775353483,0.4947730764343451
1.939418837675351,-0.8378032768544643,0.4756609711923902
1.9454108216432868,-0.8168060046102881,0.4576909987921062
1.9514028056112227,-0.7968970250676414,0.44076823318055175
1.9573947895791586,-0.7779907523432453,0.42480787774088996
1.9633867735470945,-0.7600104369190165,0.40973395244205013
1.9693787575150303,-0.7428870510940626,0.3954781799034706
1.9753707414829662,-0.7265583390835197,0.38197903608408
1.981362725450902,-0.7109680040657015,0.3691809378979542
1.987354709418838,-0.6960650096796317,0.35703354525963904
1.9933466933867738,-0.681802977602316,0.3454911591893698
1.9993386773547097,-0.668139666129674,0.334512200902942
2.0053306613226454,-0.6550365173294864,0.3240587594553817
2.0113226452905812,-0.6424582624685022,0.31409619764131497
2.017314629258517,-0.6303725771462686,0.30459280758532037
2.023306613226453,-0.618749778978249,0.29551950886551615
2.029298597194389,-0.6075625618250209,0.2868495831678265
2.0352905811623248,-0.59678576151327,0.2785584404172712
2.0412825651302606,-0.5863961487777817,0.27062341211607
2.0472745490981965,-0.5763722458030336,0.2630235682677387
2.0532665330661324,-0.5666941632834123,0.2557395548067381
2.0592585170340683,-0.5573434553724002,0.24875344890454198
2.065250501002004,-0.5483029902693766,0.24204862990126194
2.07124248496994,-0.5395568345108189,0.23560966393008684
2.077234468937876,-0.5310901493011362,0.22942220057022059
2.0832264529058118,-0.5228890974455898,0.22347288009120525
2.0892184368737476,-0.5149407596406684,0.21774925004440698
2.0952104208416835,-0.5072330590415559,0.21223969012169952
2.1012024048096194,-0.49975469316660476,0.20693334434163402
2.1071943887775553,-0.4924950723188306,0.2018200597434717
2.113186372745491,-0.48544426380756345,0.1968903308725608
2.119178356713427,-0.47859294134214564,0.19213524942927626
2.125170340681363,-0.4719323390461311,0.18754645853029628
2.131162324649299,-0.46545420960668865,0.1831161110972184
2.1371543086172347,-0.4591507861313133,0.17883683194491076
2.1431462925851705,-0.4530147473338375,0.1747016831918686
2.1491382765531064,-0.4470391857151717,0.17070413265827114
2.1551302605210423,-0.4412175784420971,0.16683802495531708
2.1611222444889777,-0.43554376066057116,0.16309755500254478
2.1671142284569136,-0.43001190100903425,0.1594772437388598
2.1731062124248495,-0.42461647912269085,0.15597191581846745
2.1790981963927853,-0.4193522649421325,0.15257667910529604
2.1850901803607212,-0.4142142996594254,0.14928690579923776
2.191082164328657,-0.4091978781521929,0.14609821504493953
2.197074148296593,-0.40429853277163336,0.14300645688927222
2.203066132264529,-0.39951201836404426,0.1400076974672355
2.2090581162324647,-0.3948342984175279,0.13709820530814673
2.2150501002004006,-0.3902615322362917,0.1342744386646983
2.2210420841683365,-0.38579006305452196,0.13153303377702422
2.2270340681362724,-0.3814164070103316,0.12887079399243126
2.2330260521042082,-0.37713724290787803,0.12628467966904303
2.239018036072144,-0.37294940270254956,0.1237717987983975
2.24501002004008,-0.3688498626501916,0.12132939828811029
2.251002004008016,-0.36483573506679967,0.11895485585116146
2.2569939879759517,-0.3609042606499882,0.1166456724532449
2.2629859719438876,-0.3570528013179406,0.11439946527400946
2.2689779559118235,-0.35327883352549816,0.11221396114196601
2.2749699398797594,-0.3495799420206002,0.1100869904063897
2.2809619238476952,-0.3459538140075026,0.10801648121275274
2.286953907815631,-0.3423982336860944,0.10600045415111474
2.292945891783567,-0.33891107713925744,0.1040370172495157
2.298937875751503,-0.33549030754257775,0.10212436128678053
2.3049298597194388,-0.33213397067286904,0.1002607554012891
2.3109218436873746,-0.32884019069391507,0.09844454297420947
2.3169138276553105,-0.3256071661996032,0.09667413776745515
2.3229058116232464,-0.32243316649623127,0.09494802029823275
2.3288977955911823,-0.31931652810722777,0.09326473443350226
2.334889779559118,-0.31625565148486123,0.09162288418900262
2.340881763527054,-0.3132489979147204,0.09002113071870271
2.34687374749499,-0.31029508659986005,0.08845818948164418
2.3528657314629258,-0.3073924919125159,0.08693282757414937
2.3588577154308616,-0.304539840802212,0.0854438612162883
2.3648496993987975,-0.3017358103499364,0.08399015338234324
2.3708416833667334,-0.29897912545882604,0.08257061156577787
2.3768336673346693,-0.29626855667251945,0.08118418566992845
2.382825651302605,-0.29360291811297873,0.07982986601627938
2.388817635270541,-0.2909810655301849,0.0785066814627829
2.394809619238477,-0.28840189445665493,0.07721369762522746
2.400801603206413,-0.2858643384602368,0.0759500151951633
2.4067935871743487,-0.28336736748910046,0.07471476834835462
2.4127855711422845,-0.28090998630327,0.07350712323815417
2.4187775551102204,-0.2784912329874377,0.0723262765685875
2.4247695390781563,-0.27611017754016226,0.07117145424229661
2.430761523046092,-0.27376592053488935,0.07004191007882513
2.436753507014028,-0.27145759184854173,0.06893692459903626
2.442745490981964,-0.2691843494537135,0.06785580387173903
2.4487374749499,-0.2669453782707654,0.06679787841886109
2.4547294589178357,-0.2647398890763649,0.06576250217575044
2.4607214428857715,-0.26256711746524186,0.06474905150341433
2.4667134268537074,-0.2604263228621374,0.06375692424971087
2.4727054108216433,-0.2583167875811234,0.06278553885670447
2.478697394789579,-0.2562378159296469,0.061834333511574927
2.484689378757515,-0.2541887333548231,0.06090276533863637
2.490681362725451,-0.2521688856296569,0.059990309630178325
2.496673346693387,-0.25017763807701715,0.05909645911398419
2.5026653306613227,-0.24821437482932318,0.058220723255516325
2.5086573146292586,-0.24627849812202826,0.05736262759288219
2.5146492985971944,-0.2443694276191022,0.05652171310281112
2.5206412825651303,-0.24248659976882309,0.05569753559597993
2.526633266533066,-0.24062946718829098,0.054889665140125686
2.532625250501002,-0.2387974980751702,0.05409768550947848
2.538617234468938,-0.2369901756452548,0.05332119365913386
2.544609218436874,-0.23520699759453642,0.05255979922306713
2.5506012024048097,-0.23344747558452814,0.05181312403456739
2.5565931863727456,-0.23171113474967162,0.051080801667940955
2.5625851703406815,-0.2299975132257221,0.05036247700040036
2.5685771543086173,-0.22830616169806892,0.04965780579311778
2.574569138276553,-0.22663664296900665,0.04896645429047939
2.580561122244489,-0.22498853154303056,0.048288098836632834
2.586553106212425,-0.2233614132292784,0.04762242550847063
2.592545090180361,-0.22175488476029115,0.04696912976423999
2.5985370741482967,-0.22016855342631103,0.04632791610701569
2.6045290581162326,-0.21860203672437595,0.04569849776231325
2.6105210420841685,-0.2170549620215121,0.045080596369160855
2.6165130260521043,-0.21552696623136286,0.044473941683984566
2.62250501002004,-0.21401769550362676,0.043878271296696594
2.628496993987976,-0.2125268049257127,0.04329333035840955
2.634488977955912,-0.21105395823605005,0.04271887132022999
2.640480961923848,-0.20959882754852166,0.04215465368261382
2.6464729458917837,-0.20816109308751515,0.041600443754793416
2.6524649298597196,-0.2067404429331141,0.04105601442381195
2.6584569138276555,-0.20533657277597553,0.040521144932724615
2.6644488977955914,-0.20394918568146275,0.039995620667549275
2.6704408817635272,-0.20257799186262526,0.039479232952570525
2.676432865731463,-0.2012227084616369,0.03897177885362135
2.682424849699399,-0.1998830593393244,0.03847306098898567
2.688416833667335,-0.1985587748724348,0.037982887347583066
2.6944088176352707,-0.19724959175831022,0.03750107111411419
2.7004008016032066,-0.19595525282665172,0.03702743050086091
2.7063927855711425,-0.19467550685807225,0.03656178858585087
2.7123847695390784,-0.1934101084091515,0.036103973157110385
2.7183767535070142,-0.19215881764371995,0.03565381656274272
2.72436873747495,-0.19092140017011275,0.035211155566582275
2.730360721442886,-0.18969762688414551,0.03477583120918665
2.736352705410822,-0.18848727381757696,0.03434768867394031
2.7423446893787577,-0.18729012199183367,0.03392657715805451
2.7483366733466936,-0.18610595727678275,0.03351234974825811
2.7543286573146295,-0.18493457025434878,0.03310486330098384
2.7603206412825654,-0.18377575608677976,0.0327039783268636
2.7663126252505013,-0.18262931438937685,0.03230955887935533
2.7723046092184367,-0.18149504910751083,0.03192147244733198
2.7782965931863726,-0.18037276839775482,0.03153958985147108
2.7842885771543084,-0.17926228451297427,0.031163785144291002
2.7902805611222443,-0.17816341369121683,0.030793935513686584
2.79627254509018,-0.17707597604825698,0.030429921189823978
2.802264529058116,-0.17599979547365352,0.03007162535526071
2.808256513026052,-0.17493469953018587,0.02971893405816297
2.814248496993988,-0.17388051935653934,0.029371736128497746
2.8202404809619237,-0.17283708957311775,0.029029923097083358
2.8262324649298596,-0.17180424819086434,0.02869338911738637
2.8322244488977955,-0.17078183652297876,0.028362030889958485
2.8382164328657313,-0.1697696990994222,0.028035747589411172
2.844208416833667,-0.16876768358410735,0.027714440793830637
2.850200400801603,-0.1677756406946748,0.027398014416539697
2.856192384769539,-0.16679342412475948,0.02708637464011712
2.862184368737475,-0.16582089046865875,0.026779429852589173
2.8681763527054107,-0.1648578991483132,0.026477090585711432
2.8741683366733466,-0.16390431234251782,0.026179269455262402
2.8801603206412825,-0.16295999491828322,0.02588588110327406
2.8861523046092183,-0.16202481436427055,0.025596842142127346
2.892144288577154,-0.16109864072622587,0.025312071100443687
2.89813627254509,-0.16018134654434474,0.025031488370706644
2.904128256513026,-0.15927280679249786,0.024755016158550268
2.910120240480962,-0.15837289881925395,0.02448257843365365
2.9161122244488977,-0.15748150229063693,0.02421410088218333
2.9221042084168336,-0.1565984991345575,0.023949510860727885
2.9280961923847695,-0.15572377348686187,0.02368873735167101
2.9340881763527054,-0.15485721163894237,0.023431710919951988
2.9400801603206412,-0.1539987019868565,0.02317836367116391
2.946072144288577,-0.15314813498190377,0.022928629210942533
2.952064128256513,-0.15230540308261098,0.022682442605600258
2.958056112224449,-0.1514704007080792,0.02243974034396166
2.9640480961923847,-0.15064302419264675,0.022200460300358563
2.9700400801603206,-0.14982317174182458,0.021964541698744382
2.9760320641282565,-0.14901074338946207,0.02173192507788913
2.9820240480961924,-0.14820564095610358,0.021502552257617897
2.9880160320641282,-0.14740776800849548,0.021276366306056907
2.994008016032064,-0.1466170298202078,0.021053311507853004
3.0,-0.14583333333333334,0.020833333333333332
