r/r_min,V(r),F(r)
0.9417417417417417,-0.8120451823009138,-7.9192715224332915
0.942942942942943,-0.8213962045341123,-7.651184699398657
0.9441441441441442,-0.8304287938717885,-7.3890596689772
0.9453453453453454,-0.8391500361951258,-7.132771286816933
0.9465465465465466,-0.8475668686667797,-6.882197071032466
0.9477477477477478,-0.8556860828936514,-6.637217143497239
0.948948948948949,-0.8635143280199347,-6.397714172488508
0.9501501501501501,-0.8710581137520779,-6.163573316651458
0.9513513513513514,-0.8783238133172104,-5.934682170251117
0.9525525525525526,-0.8853176663565543,-5.710930709681284
0.9537537537537538,-0.8920457817553369,-5.492211241199639
0.954954954954955,-0.898514140410628,-5.278418349860359
0.9561561561561562,-0.9047285979385551,-5.069448849614834
0.9573573573573574,-0.9106948873222571,-4.865201734553057
0.9585585585585585,-0.9164186215019419,-4.6655781312581075
0.9597597597597598,-0.9219052959083718,-4.470481252247124
0.9609609609609611,-0.9271602909410581,-4.279816350473039
0.9621621621621622,-0.9321888743924245,-4.093490674861695
0.9633633633633634,-0.9369962038191815,-3.9114134268594367
0.9645645645645646,-0.9415873288620884,-3.733495717967651
0.9657657657657658,-0.9459671935152938,-3.5596505282404127
0.966966966966967,-0.95014063834639,-3.3897926657224278
0.9681681681681682,-0.9541124026682946,-3.223838726805273
0.9693693693693695,-0.9578871266640556,-3.061707057479736
0.9705705705705706,-0.9614693534656387,-2.9033177154635044
0.9717717717717718,-0.9648635311877405,-2.7485924331832052
0.972972972972973,-0.9680740149176317,-2.5974545815908696
0.9741741741741742,-0.9711050686620379,-2.4498291347949364
0.9753753753753754,-0.9739608672520066,-2.3056426354868425
0.9765765765765766,-0.9766454982067152,-2.1648231611443003
0.9777777777777779,-0.9791629635571428,-2.027300290993104
0.978978978978979,-0.9815171816304988,-1.893005073709765
0.9801801801801802,-0.9837119887962946,-1.7618699958472988
0.9813813813813814,-0.9857511411749136,-1.6338289509676658
0.9825825825825827,-0.9876383163095175,-1.5088172094640167
0.9837837837837838,-0.9893771148021142,-1.3867713890566695
0.984984984984985,-0.9909710619145748,-1.2676294259472791
0.9861861861861863,-0.9924236091353966,-1.151330546615594
0.9873873873873874,-0.9937381357129595,-1.0378152402441965
0.9885885885885886,-0.9949179501560328,-0.9270252317561114
0.9897897897897898,-0.9959662917022563,-0.8189034554515848
0.9909909909909911,-0.9968863317553047,-0.7133940292297903
0.9921921921921922,-0.997681175291431,-0.6104422293819391
0.9933933933933934,-0.998353862236071,-0.5099944659427116
0.9945945945945946,-0.9989073688111665,-0.4119982585868996
0.9957957957957958,-0.9993446088538556,-0.31640221305892635
0.9969969969969971,-0.9996684351071683,-0.22315599812254266
0.9981981981981982,-0.9998816404833344,-0.13221032301915564
0.9993993993993995,-0.9999869593003192,-0.04351691542277507
1.0006006006006007,-0.9999870684921693,0.042971500119803545
1.0018018018018018,-0.9998845887937455,0.1273012232745819
1.003003003003003,-0.9996820859004074,0.20951759854282748
1.0042042042042043,-0.9993820716032015,0.2896650354307667
1.0054054054054054,-0.9989870049000842,0.367787028177203
1.0066066066066066,-0.9984992930837124,0.4439261750489131
1.0078078078078079,-0.9979212928063078,0.5181241972137547
1.0090090090090091,-0.9972553111221016,0.5904219572012405
1.0102102102102102,-0.9965036065078463,0.6608594769599211
1.0114114114114114,-0.9956683898618754,0.7294759555207557
1.0126126126126127,-0.9947518254821774,0.7963097862753374
1.013813813813814,-0.9937560320239419,0.8613985738780304
1.015015015015015,-0.9926830834370255,0.9247791507801936
1.0162162162162163,-0.9915350098837713,0.9864875934051854
1.0174174174174175,-0.9903137986376143,1.046559237971945
1.0186186186186186,-0.9890213949628829,1.1050286959754267
1.0198198198198198,-0.9876597029762081,1.1619298693315023
1.021021021021021,-0.9862305864899418,1.2172959651938318
1.0222222222222221,-0.9847358698379663,1.2711595104502833
1.0234234234234234,-0.9831773386842801,1.323552365906052
1.0246246246246247,-0.9815567408147347,1.3745057401604572
1.025825825825826,-0.9798757869122775,1.4240502031844753
1.027027027027027,-0.9781361513160702,1.472215699605559
1.0282282282282282,-0.9763394727648105,1.5190315617065158
1.0294294294294295,-0.9744873551246195,1.5645265221446305
1.0306306306306308,-0.9725813681018081,1.6087287263975003
1.0318318318318318,-0.970623047940858,1.6516657449416048
1.033033033033033,-0.968613898107929,1.6933645851696302
1.0342342342342343,-0.9665553899602086,1.7338517030522942
1.0354354354354354,-0.9644489634014001,1.7731530145505408
1.0366366366366366,-0.9622960275236516,1.8112939067835272
1.037837837837838,-0.9600979612362152,1.8482992489578696
1.0390390390390392,-0.9578561138811147,1.884193403063544
1.0402402402402402,-0.9555718058361073,1.919000234341529
1.0414414414414415,-0.9532463291052028,1.952743121528333
1.0426426426426427,-0.9508809478970113,1.9854449668822798
1.043843843843844,-0.9484768991911731,2.017128205996508
1.045045045045045,-0.9460353932931306,2.0478148174032595
1.0462462462462463,-0.9435576143774804,2.0775263319742514
1.0474474474474476,-0.9410447210201628,2.106283842121422
1.0486486486486486,-0.9384978467197095,2.1341080108026733
1.0498498498498499,-0.9359181004077899,2.1610190803367813
1.0510510510510511,-0.9333065669492859,2.1870368810316942
1.0522522522522522,-0.9306643076321066,2.212180839630384
1.0534534534534534,-0.9279923606469688,2.2364699875782046
1.0546546546546547,-0.925291741557351,2.2599229691157072
1.055855855855856,-0.9225634437598311,2.2825580492007207
1.0570570570570572,-0.9198084389350034,2.304393121263506
1.0582582582582583,-0.9170276774891862,2.3254457147985406
1.0594594594594595,-0.9142220889870979,2.345733002796601
1.0606606606606608,-0.911392582575709,2.365271809020581
1.0618618618618618,-0.9085400473994395,2.384078615128478
1.063063063063063,-0.9056653530068908,2.402169567646898
1.0642642642642643,-0.9027693497492952,2.4195604847982892
1.0654654654654654,-0.8998528691708442,2.436266863185168
1.0666666666666667,-0.8969167243910725,2.452303884334371
1.067867867867868,-0.8939617104794698,2.4676864211044274
1.0690690690690692,-0.8909886048224696,2.4824290439589953
1.0702702702702704,-0.8879981674829835,2.4965460271093143
1.0714714714714715,-0.8849911415526386,2.510051354528445
1.0726726726726727,-0.8819682534968583,2.522958725840142
1.073873873873874,-0.8789302134929499,2.5352815620850135
1.075075075075075,-0.8758777157613388,2.5470330113666697
1.0762762762762763,-0.8728114388900817,2.5582259543804415
1.0774774774774776,-0.8697320461528215,2.5688730098271564
1.0786786786786786,-0.8666401858202972,2.5789865397145233
1.0798798798798799,-0.8635364914655551,2.5885786545485074
1.0810810810810811,-0.8604215822629906,2.5976612184170498
1.0822822822822822,-0.8572960632813436,2.6062458539684785
1.0834834834834834,-0.8541605257707772,2.614343947286862
1.0846846846846847,-0.851015547444165,2.621966652666501
1.085885885885886,-0.8478616927526953,2.6291248972877472
1.0870870870870872,-0.8446995131559238,2.635829385796239
1.0882882882882883,-0.8415295473863764,2.6420906047876476
1.0894894894894895,-0.8383523217088267,2.6479188271999297
1.0906906906906908,-0.8351683501743479,2.6533241166150687
1.0918918918918918,-0.8319781348692543,2.6583163314722507
1.093093093093093,-0.8287821661590273,2.662905129194352
1.0942942942942944,-0.825580922927347,2.667099970229585
1.0954954954954954,-0.8223748728103082,2.670910122010105
1.0966966966966967,-0.8191644724259348,2.6743446628293706
1.097897897897898,-0.8159501675990883,2.6774124856399415
1.0990990990990992,-0.8127323935818529,2.6801223017734443
1.1003003003003005,-0.8095115752695059,2.6824826445843213
1.1015015015015015,-0.8062881274121525,2.684501873019016
1.1027027027027028,-0.8030624548221167,2.6861881751121386
1.103903903903904,-0.7998349525771774,2.6875495714111777
1.105105105105105,-0.7966060062197344,2.6885939183312666
1.1063063063063063,-0.79337599195198,2.6893289114414722
1.1075075075075076,-0.7901452768271695,2.689762088684059
1.1087087087087086,-0.7869142189370646,2.6899008335281454
1.10990990990991,-0.7836831675956183,2.6897523780591217
1.1111111111111112,-0.7804524635189998,2.6893238060052003
1.1123123123123124,-0.7772224390020116,2.688622055702397
1.1135135135135135,-0.7739934180909844,2.687653922999259
1.1147147147147147,-0.7707657167532176,2.686426064102596
1.115915915915916,-0.7675396430430381,2.6849449983654456
1.1171171171171173,-0.764315497264543,2.683217111018493
1.1183183183183183,-0.7610935721310943,2.68124865584613
1.1195195195195196,-0.7578741529216326,2.679045757808308
1.1207207207207208,-0.7546575176338718,2.6766144156093046
1.1219219219219219,-0.7514439371344445,2.673960504214554
1.1231231231231231,-0.748233675306046,2.671089777316567
1.1243243243243244,-0.7450269891916554,2.6680078697510545
1.1255255255255254,-0.74182412913588,2.66472029986427
1.1267267267267267,-0.7386253389234796,2.661232471832572
1.127927927927928,-0.7354308559151448,2.657549677935239
1.1291291291291292,-0.7322409111805611,2.6536771007814672
1.1303303303303305,-0.7290557296288318,2.6496198154925303
1.1315315315315315,-0.725875530136304,2.6453827918400266
1.1327327327327328,-0.7227005256718484,2.6409708963411074
1.133933933933934,-0.719530923419658,2.63638889431161
1.135135135135135,-0.7163669248995941,2.6316414518779356
1.1363363363363364,-0.7132087260851447,2.6267331379485355
1.1375375375375376,-0.710056517519041,2.6216684261458596
1.1387387387387387,-0.7069104844265733,2.616451696699549
1.13993993993994,-0.703770806826654,2.6110872383017
1.1411411411411412,-0.7006376596406818,2.6055792499249786
1.1423423423423424,-0.6975112127992348,2.5999318426043305
1.1435435435435437,-0.6943916313466509,2.5941490411830648
1.1447447447447447,-0.6912790755435314,2.588234786024024
1.145945945945946,-0.6881737009672033,2.5821929346865566
1.1471471471471473,-0.6850756586102011,2.576027263570027
1.1483483483483483,-0.6819850949767774,2.5697414695244944
1.1495495495495496,-0.6789021521775107,2.5633391714292886
1.1507507507507508,-0.675826968022031,2.556823911740104
1.1519519519519519,-0.6727596761099064,2.550199158005276
1.1531531531531531,-0.6697004059197242,2.5434683043518582
1.1543543543543544,-0.6666492828964102,2.536634672942129
1.1555555555555554,-0.6636064285368111,2.529701515401125
1.1567567567567567,-0.6605719604735791,2.522672014215786
1.157957957957958,-0.6575459925573974,2.515549284106316
1.1591591591591592,-0.6545286349375703,2.508336373370291
1.1603603603603605,-0.651519994141015,2.5010362652000993
1.1615615615615615,-0.6485201731496908,2.49365187897424
1.1627627627627628,-0.6455292714764853,2.4861860715230137
1.163963963963964,-0.642547385239605,2.478641638369142
1.165165165165165,-0.6395746072354818,2.4710213149437936
1.1663663663663664,-0.636611027010237,2.463327777778545
1.1675675675675676,-0.6336567309297289,2.4555636456737546
1.1687687687687687,-0.6307118022482086,2.4477314808438195
1.16996996996997,-0.6277763211756145,2.439833790039796
1.1711711711711712,-0.6248503649435322,2.431873025649832
1.1723723723723725,-0.6219340078698452,2.423851586777874
1.1735735735735737,-0.6190273214221031,2.4157718203010647
1.1747747747747748,-0.6161303742796311,2.4076360219062845
1.175975975975976,-0.613243232394407,2.3994464371062407
1.1771771771771773,-0.6103659590507324,2.3912052622355393
1.1783783783783783,-0.6074986149237163,2.3829146454271095
1.1795795795795796,-0.6046412581365959,2.374576687569403
1.1807807807807809,-0.6017939443169245,2.366193443244754
1.181981981981982,-0.5989567266516388,2.357766921649259
1.1831831831831832,-0.596129655941033,2.349299087494568
1.1843843843843844,-0.5933127806516609,2.340791861891943
1.1855855855855857,-0.5905061469681886,2.3322471232189406
1.186786786786787,-0.5877097988442112,2.3236667079690574
1.187987987987988,-0.5849237780520645,2.315052411584703
1.1891891891891893,-0.5821481242316406,2.3064059892738005
1.1903903903903905,-0.5793828749382387,2.2977291568103855
1.1915915915915916,-0.5766280656894596,2.2890235913194865
1.1927927927927928,-0.5738837300111632,2.2802909320466025
1.193993993993994,-0.5711498994825203,2.2715327811121258
1.1951951951951951,-0.5684266037801586,2.2627507042509585
1.1963963963963964,-0.5657138707214319,2.253946231537651
1.1975975975975977,-0.5630117263068285,2.2451208580973394
1.1987987987987987,-0.5603201947615325,2.2362760448027736
1.2,-0.5576392985761529,2.2274132189576896
1.2012012012012012,-0.5549690585466476,2.2185337749668403
1.2024024024024025,-0.5523094938134416,2.2096390749928974
1.2036036036036037,-0.5496606218997716,2.2007304496005355
1.2048048048048048,-0.5470224587492598,2.191809198387916
1.206006006006006,-0.5443950187627353,2.1828765906058334
1.2072072072072073,-0.5417783148343257,2.1739338657647846
1.2084084084084084,-0.5391723583868209,2.1649822342301728
1.2096096096096096,-0.5365771594063281,2.1560228778058934
1.2108108108108109,-0.53399272647624,2.147056950306551
1.212012012012012,-0.531419066810514,2.138085578118491
1.2132132132132132,-0.5288561862862869,2.1291098607499
1.2144144144144144,-0.5263040894758395,2.120130871370194
1.2156156156156157,-0.5237627796779133,2.111149657338872
1.216816816816817,-0.5212322589484014,2.1021672407240795
1.218018018018018,-0.5187125281304237,2.0931846188110645
1.2192192192192193,-0.5162035868837922,2.084202764600728
1.2204204204204205,-0.5137054337138912,2.075222627298476
1.2216216216216216,-0.5112180659999688,2.066245132793547
1.2228228228228228,-0.5087414800228613,2.0572711841290108
1.224024024024024,-0.5062756709921594,2.0483016619626238
1.2252252252252251,-0.5038206330728257,2.0393374250187266
1.2264264264264264,-0.5013763594112706,2.030379310531327
1.2276276276276277,-0.49894284216090945,2.0214281346786
1.228828828828829,-0.496520072507195,2.0124846930089135
1.23003003003003,-0.49410804069214764,2.0035497608585855
1.2312312312312312,-0.49170673603838577,1.9946240937615092
1.2324324324324325,-0.48931614697267206,1.985708427850835
1.2336336336336338,-0.4869362610489806,1.976803480252838
1.2348348348348348,-0.4845670649710933,1.9679099494731276
1.236036036036036,-0.48220854461474016,1.9590285157753633
1.2372372372372373,-0.47986068504928714,1.9501598415526156
1.2384384384384384,-0.4775234705589848,1.9413045716915154
1.2396396396396396,-0.4751968846637785,1.9324633339293193
1.240840840840841,-0.4728809101397008,1.9236367392040667
1.242042042042042,-0.4705755290388417,1.9148253819979149
1.2432432432432432,-0.46828072270891197,1.9060298406738208
1.2444444444444445,-0.4659964718124091,1.8972506778056932
1.2456456456456457,-0.4637227563453866,1.8884884405021274
1.246846846846847,-0.46145955565583935,1.8797436607238573
1.248048048048048,-0.45920684846171245,1.8710168555950566
1.2492492492492493,-0.4569646128685375,1.8623085277085836
1.2504504504504506,-0.4547328263867094,1.853619165425323
1.2516516516516516,-0.4525114659484043,1.8449492431677048
1.2528528528528529,-0.4503005079241474,1.8362992217075256
1.2540540540540541,-0.4480999281390418,1.827669548448201
1.2552552552552552,-0.4459097018886604,1.8190606577015307
1.2564564564564564,-0.4437298039546048,1.8104729709590865
1.2576576576576577,-0.4415602086197488,1.801906897158357
1.258858858858859,-0.43940088968315827,1.793362832943705
1.2600600600600602,-0.4372518204747043,1.784841162922275
1.2612612612612613,-0.4351129738693717,1.7763422599149328
1.2624624624624625,-0.43298432230126666,1.7678664852023265
1.2636636636636638,-0.4308658377773359,1.759414188766191
1.2648648648648648,-0.42875749189079465,1.7509857095259511
1.266066066066066,-0.4266592558342751,1.7425813755707373
1.2672672672672673,-0.4245711004126996,1.7342015043869101
1.2684684684684684,-0.42249299605588186,1.72584640308115
1.2696696696696697,-0.42042491283086114,1.7175163685992185
1.270870870870871,-0.41836682045398255,1.7092116879404933
1.272072072072072,-0.41631868830271423,1.7009326383683072
1.2732732732732732,-0.4142804854272194,1.69267948761622
1.2744744744744745,-0.4122521805616821,1.6844524940902816
1.2756756756756757,-0.4102337421353903,1.6762519070673572
1.276876876876877,-0.40822513828358736,1.6680779668896148
1.278078078078078,-0.40622633685808685,1.6599309051552142
1.2792792792792793,-0.4042373054376637,1.6518109449052976
1.2804804804804806,-0.40225801133822403,1.6437183008073548
1.2816816816816816,-0.40028842162275424,1.635653179335008
1.2828828828828829,-0.3983285031110558,1.6276157789442978
1.2840840840840841,-0.39637822238927456,1.6196062902465613
1.2852852852852852,-0.3944375458192206,1.6116248961779231
1.2864864864864864,-0.39250643954748543,1.6036717721654916
1.2876876876876877,-0.39058486951436755,1.5957470862903347
1.288888888888889,-0.38867280146259703,1.5878509994472616
1.2900900900900902,-0.38677020094587494,1.5799836655015054
1.2912912912912913,-0.38487703333722395,1.5721452314423454
1.2924924924924925,-0.3829932638371567,1.5643358375337355
1.2936936936936938,-0.3811188574816667,1.5565556174620045
1.2948948948948948,-0.3792537791500409,1.5488046984806614
1.296096096096096,-0.3773979935725008,1.5410832015523812
1.2972972972972974,-0.3755514653376767,1.5333912414882256
1.2984984984984984,-0.37371415889991416,1.5257289270841363
1.2996996996996997,-0.3718860385864172,1.5180963612547609
1.300900900900901,-0.37006706860423644,1.510493641164674
1.302102102102102,-0.36825721304709663,1.5029208583570228
1.3033033033033035,-0.36645643590207344,1.495378098879658
1.3045045045045045,-0.3646647010561216,1.487865443408805
1.3057057057057058,-0.36288197230245123,1.4803829673702977
1.306906906906907,-0.3611082133467658,1.4729307410584576
1.308108108108108,-0.35934338781335423,1.4655088297526246
1.3093093093093093,-0.35758745925104635,1.4581172938314158
1.3105105105105106,-0.35584039113903243,1.4507561888847378
1.3117117117117116,-0.3541021468925494,1.4434255658236037
1.312912912912913,-0.35237268986843556,1.4361254709877869
1.3141141141141142,-0.35065198337055853,1.4288559462513692
1.3153153153153152,-0.3489399906551179,1.4216170291262096
1.3165165165165167,-0.3472366749358203,1.414408752863364
1.3177177177177177,-0.34554199938894437,1.4072311465525484
1.318918918918919,-0.343855927158273,1.4000842352195864
1.3201201201201203,-0.3421784213599224,1.3929680399219857
1.3213213213213213,-0.3405094450870512,1.3858825778426065
1.3225225225225226,-0.3388489614144582,1.3788278623814807
1.3237237237237238,-0.33719693340307333,1.371803903245827
1.3249249249249249,-0.33555332410434,1.3648107065382822
1.3261261261261261,-0.33391809656449223,1.3578482748433847
1.3273273273273274,-0.33229121382873006,1.350916607312353
1.3285285285285284,-0.3306726389452939,1.344015699746183
1.32972972972973,-0.3290623349694383,1.3371455446770903
1.330930930930931,-0.3274602649673133,1.3303061314483577
1.332132132132132,-0.3258663920197435,1.3234974462925646
1.3333333333333335,-0.32428067922592135,1.3167194724082936
1.3345345345345345,-0.32270308970700745,1.3099721900353032
1.3357357357357358,-0.3211335866096367,1.3032555765281868
1.336936936936937,-0.3195721331093427,1.2965696064285852
1.338138138138138,-0.3180186924138939,1.2899142515359534
1.3393393393393394,-0.3164732277665455,1.2832894809769095
1.3405405405405406,-0.31493570244920865,1.276695261273204
1.3417417417417417,-0.3134060797855404,1.2701315564083298
1.342942942942943,-0.3118843231439515,1.2635983278927907
1.3441441441441442,-0.3103703959405408,1.2570955348280801
1.3453453453453452,-0.3088642616419496,1.2506231339693563
1.3465465465465467,-0.3073658837681417,1.244181079786864
1.3477477477477477,-0.30587522589511634,1.2377693245261445
1.348948948948949,-0.3043922516575399,1.2313878182669942
1.3501501501501503,-0.3029169247513151,1.2250365089812671
1.3513513513513513,-0.3014492089360791,1.218715342589503
1.3525525525525526,-0.2999890680376333,1.2124242630164048
1.3537537537537538,-0.2985364659503079,1.2061632122452026
1.3549549549549549,-0.2970913666392633,1.1999321303709178
1.3561561561561561,-0.29565373414272417,1.193730955652538
1.3573573573573574,-0.2942235325741569,1.1875596245641484
1.3585585585585584,-0.2928007261243818,1.181418071845012
1.35975975975976,-0.2913852790636271,1.1753062305486324
1.360960960960961,-0.2899771557435275,1.169224032090833
1.362162162162162,-0.28857632059905886,1.163171406296823
1.3633633633633635,-0.28718273815042383,1.1571482814473366
1.3645645645645645,-0.28579637300488114,1.151154584323815
1.3657657657657658,-0.2844171898585154,1.1451902402526464
1.366966966966967,-0.28304515349796255,1.1392551731485276
1.368168168168168,-0.2816802288020797,1.1333493055569182
1.3693693693693694,-0.28032238074356264,1.1274725586956158
1.3705705705705706,-0.2789715743905174,1.1216248524954886
1.3717717717717717,-0.2776277749079837,1.115806105640365
1.372972972972973,-0.27629094755940575,1.1100162356060812
1.3741741741741742,-0.27496105770806334,1.104255158698745
1.3753753753753752,-0.273638070818453,1.0985227900921888
1.3765765765765767,-0.2723219524576256,1.0928190438646472
1.3777777777777778,-0.2710126682964831,1.0871438330346828
1.378978978978979,-0.26971018411102615,1.0814970695963386
1.3801801801801803,-0.26841446578356787,1.0758786645535838
1.3813813813813813,-0.2671254793039008,1.0702885279540193
1.3825825825825826,-0.26584319077042606,1.0647265689218823
1.3837837837837839,-0.2645675663912438,1.0591926956903615
1.384984984984985,-0.2632985724852035,1.053686815633225
1.3861861861861862,-0.26203617548291747,1.0482088352957832
1.3873873873873874,-0.260780341927739,1.0427586604252028
1.3885885885885885,-0.25953103847670284,1.037336196000173
1.38978978978979,-0.2582882319014288,1.031941346259937
1.390990990990991,-0.25705188908899657,1.0265740147327245
1.3921921921921923,-0.25582197704277976,1.0212341042635555
1.3933933933933935,-0.25459846288325105,1.0159215170414626
1.3945945945945946,-0.2533813138487556,1.0106361546261342
1.3957957957957958,-0.2521704972962486,1.0053779179739695
1.396996996996997,-0.25096598070200704,1.000146707463594
1.3981981981981981,-0.24976773166230803,0.9949424229208101
1.3993993993993994,-0.24857571789407656,0.9897649636430068
1.4006006006006007,-0.24738990723550824,0.9846142284230559
1.4018018018018017,-0.24621026764665993,0.979490115572673
1.4030030030030032,-0.2450367672100132,0.9743925229452738
1.4042042042042042,-0.24386937413101373,0.9693213479583418
1.4054054054054053,-0.24270805673857923,0.9642764876152871
1.4066066066066067,-0.24155278348558484,0.9592578385268399
1.4078078078078078,-0.2404035229493234,0.9542652969319729
1.409009009009009,-0.23926024383193759,0.9492987587183486
1.4102102102102103,-0.23812291496083143,0.9443581194423295
1.4114114114114114,-0.2369915052890565,0.9394432743485358
